product_id,category_id,product_name,brand,key_ingredients,concern_target,suitable_season,texture,volume_ml,volume_unit,price
P0220,C002,바이오더마 센시티브세럼,바이오더마,코엔자임Q10|EGCG|감초추출물,미백|탄력,winter,젤세럼,76,ml,60000
P0221,C002,랑콤 프리미엄세럼,랑콤,펩타이드|소듐PCA|시어버터|히알루론산,탄력,all,오일세럼,50,ml,94500
P0222,C002,SK-II 수분세럼,SK-II,글리세린|마그놀리아추출물|히알루론산,진정|보습,all,바이옴세럼,77,ml,59500
P0223,C002,키엘 멀티세럼,키엘,펩타이드|아데노신|병풀추출물|위치하젤,탄력,all,워터세럼,62,ml,20000
P0224,C002,티르티르 바이옴세럼,티르티르,녹차추출물|황,트러블|미백,all,크림세럼,33,ml,92000
P0225,C002,오리진스 안티에이징세럼,오리진스,TXA|알로에베라|글리세린|에리스리톨,트러블|미백,all,세럼,40,ml,41500
P0226,C002,토리든 리제너레이팅세럼,토리든,아스코르빈산|EGF|트레할로스|스쿠알란,각질|보습,spring,에센스,58,ml,47500
P0227,C002,더마토리 안티에이징세럼,더마토리,AHA|카렌듈라|레스베라트롤|글루타치온,트러블|보습,spring,앰플형,69,ml,74500
P0228,C002,닥터자르트 미백세럼,닥터자르트,캐모마일|트라넥삼산,각질,fall,젤세럼,76,ml,42500
P0229,C002,아이소이 레스큐세럼,아이소이,레스베라트롤|아데노신|만델산|시카,보습|탄력,fall,오일세럼,48,ml,21000
P0230,C002,에스티로더 바이탈세럼,에스티로더,글루코노락톤|글리콜산|펩타이드,보습|탄력,winter,바이옴세럼,72,ml,53000
P0231,C002,라메르 안티에이징세럼,라메르,BHA|시어버터,탄력,all,워터세럼,69,ml,67000
P0232,C002,마녀공장 부스팅세럼,마녀공장,판테놀|락트산|아세틸헥사펩타이드|비타민C,각질,all,크림세럼,67,ml,56500
P0233,C002,라메르 프리미엄세럼,라메르,카올린|살리실산,진정|보습,all,세럼,40,ml,51500
P0234,C002,달바 인텐시브세럼,달바,히알루론산|리이오일,미백,all,에센스,32,ml,20000
P0235,C002,코스알엑스 부스팅세럼,코스알엑스,카올린|센텔라|카렌듈라,탄력,all,앰플형,54,ml,27000
P0236,C002,닥터자르트 트러블세럼,닥터자르트,레조르시놀|오트밀|에리스리톨,트러블|보습,spring,젤세럼,36,ml,18500
P0237,C002,아누아 센시티브세럼,아누아,락트산|황|캐모마일,각질,spring,오일세럼,68,ml,93000
P0238,C002,폴라스초이스 진정세럼,폴라스초이스,아젤라산|PHA,트러블|보습,fall,바이옴세럼,34,ml,65000
P0239,C002,이니스프리 앰플세럼,이니스프리,락트산|비타민C|TXA,탄력,fall,워터세럼,39,ml,48500
P0240,C002,인키스트 리제너레이팅세럼,인키스트,BHA|오트밀|페룰산|EGF,보습|탄력,winter,크림세럼,80,ml,83000
P0241,C002,바이오더마 딥세럼,바이오더마,코직산|황|젖산,진정|보습,all,세럼,78,ml,73000
P0242,C002,더마토리 프리미엄세럼,더마토리,아세틸헥사펩타이드|AHA|코직산,트러블|보습,all,에센스,60,ml,89500
P0243,C002,클라란스 바이탈세럼,클라란스,병풀추출물|나이아신아마이드|효소,각질|보습,all,앰플형,60,ml,38000
P0244,C002,키엘 수분세럼,키엘,엘라스틴|폴리글루타민산|트레할로스|알로에베라,각질|보습,all,젤세럼,58,ml,82000
P0245,C002,키엘 딥세럼,키엘,페룰산|펩타이드|마데카소사이드|폴리글루타민산,트러블|미백,all,오일세럼,42,ml,41500
P0246,C002,라운드랩 토탈세럼,라운드랩,카올린|아스코르빈산|아세틸헥사펩타이드,트러블|미백,spring,바이옴세럼,67,ml,29500
P0247,C002,조선미녀 인텐시브세럼,조선미녀,레스베라트롤|비타민C,미백|탄력,spring,워터세럼,32,ml,67000
P0248,C002,바이오더마 인텐시브세럼,바이오더마,히알루론산|녹차추출물|효소,탄력|보습,fall,크림세럼,72,ml,32000
P0249,C002,오레아 멀티세럼,오레아,시카|아데노신,트러블|미백,fall,세럼,37,ml,92500
P0250,C002,아누아 탄력세럼,아누아,스테아린산|시카|콜레스테롤|TXA,보습|탄력,winter,에센스,54,ml,63500
P0251,C002,라운드랩 레스큐세럼,라운드랩,살리실산|글리세린|효소|마그놀리아추출물,각질,all,앰플형,34,ml,47500
P0252,C002,에스트라 안티에이징세럼,에스트라,EGF|시어버터|어성초|트라넥삼산,탄력|보습,all,젤세럼,52,ml,49500
P0253,C002,랑콤 인텐시브세럼,랑콤,시카|리이오일|알란토인,미백|탄력,all,오일세럼,58,ml,86000
P0254,C002,스킨1004 리제너레이팅세럼,스킨1004,스쿠알란|EGF|루이아이소류신|아세틸헥사펩타이드,진정|보습,all,바이옴세럼,36,ml,67500
P0255,C002,넘버즈인 리제너레이팅세럼,넘버즈인,아르지렐린|EGF,각질,all,워터세럼,30,ml,32000
P0256,C002,토리든 인텐시브세럼,토리든,아연|황|트라넥삼산|비타민C,보습|탄력,spring,크림세럼,38,ml,75000
P0257,C002,폴라스초이스 안티에이징세럼,폴라스초이스,젖산|마데카소사이드,미백,spring,세럼,63,ml,68500
P0258,C002,설화수 바이탈세럼,설화수,병풀추출물|TXA|BHA|스쿠알란,탄력,fall,에센스,74,ml,55500
P0259,C002,클라란스 탄력세럼,클라란스,AHA|마그놀리아추출물|에리스리톨,탄력,fall,앰플형,76,ml,29000
P0260,C002,에스트라 리제너레이팅세럼,에스트라,티트리|소듐PCA|EGF,진정|보습,winter,젤세럼,48,ml,53000
P0261,C002,더마토리 인텐시브세럼,더마토리,알로에베라|페룰산|세라마이드,탄력|보습,all,오일세럼,70,ml,71500
P0262,C002,조선미녀 프리미엄세럼,조선미녀,시카|알란토인|레티놀|콜라겐,보습|탄력,all,바이옴세럼,33,ml,77000
P0263,C002,오리진스 미백세럼,오리진스,시카|알부틴,미백|탄력,all,워터세럼,52,ml,31500
P0264,C002,토리든 바이탈세럼,토리든,만델산|트라넥삼산|리이오일|판테놀,보습|탄력,all,크림세럼,78,ml,94500
P0265,C002,피지오겔 바이탈세럼,피지오겔,루이아이소류신|BHA|레조르시놀,각질|보습,all,세럼,64,ml,70500
P0266,C002,키엘 센시티브세럼,키엘,스테아린산|콜라겐|마데카소사이드,트러블|보습,spring,에센스,50,ml,18000
P0267,C002,클라란스 진정세럼,클라란스,젖산|아데노신,트러블|보습,spring,앰플형,78,ml,63500
P0268,C002,오리진스 트러블세럼,오리진스,폴리글루타민산|오트밀,트러블|보습,fall,젤세럼,57,ml,63500
P0269,C002,랑콤 센시티브세럼,랑콤,PHA|EGF|락트산,진정|보습,fall,오일세럼,72,ml,93500
P0270,C002,토리든 부스팅세럼,토리든,베타글루칸|글리콜산,트러블|보습,winter,바이옴세럼,60,ml,26500
P0271,C002,넘버즈인 앰플세럼,넘버즈인,시카|벤토나이트,트러블|미백,all,워터세럼,75,ml,33500
P0272,C002,라운드랩 탄력세럼,라운드랩,소듐PCA|EGF,트러블|미백,all,크림세럼,68,ml,57500
P0273,C002,인키스트 프리미엄세럼,인키스트,티트리|살리실산|글루코노락톤|센텔라,탄력,all,세럼,80,ml,80000
P0274,C002,이니스프리 미백세럼,이니스프리,리이오일|스핑고신|폴리글루타민산|벤토나이트,탄력,all,에센스,64,ml,55000
P0275,C002,라운드랩 앰플세럼,라운드랩,EGF|카올린|만델산|EGCG,각질|보습,all,앰플형,78,ml,63000
P0276,C002,아이소이 센시티브세럼,아이소이,페룰산|나이아신아마이드|마데카소사이드,탄력,spring,젤세럼,60,ml,21500
P0277,C002,닥터자르트 앰플세럼,닥터자르트,위치하젤|아데노신|글루코노락톤,트러블|미백,spring,오일세럼,36,ml,90500
P0278,C002,랑콤 앰플세럼,랑콤,레티놀|카올린|효소,탄력|보습,fall,바이옴세럼,70,ml,65000
P0279,C002,스킨1004 멀티세럼,스킨1004,PHA|에리스리톨|폴리글루타민산|어성초,각질,fall,워터세럼,38,ml,30500
P0280,C002,에스티로더 리페어세럼,에스티로더,어성초|트레할로스,트러블|보습,winter,크림세럼,40,ml,81500
P0281,C002,스킨1004 바이탈세럼,스킨1004,아르지렐린|알로에베라|소듐PCA,보습|탄력,all,세럼,42,ml,22500
P0282,C002,마녀공장 안티에이징세럼,마녀공장,코직산|판테놀,트러블|보습,all,에센스,38,ml,31000
P0283,C002,달바 센시티브세럼,달바,글루타치온|락트산,미백,all,앰플형,39,ml,44500
P0284,C002,에스티로더 토탈세럼,에스티로더,마데카소사이드|코엔자임Q10,진정|보습,all,젤세럼,74,ml,35000
P0285,C002,라메르 트러블세럼,라메르,리이오일|아시아티코사이드,보습|탄력,all,오일세럼,34,ml,82500
P0286,C002,조선미녀 리페어세럼,조선미녀,벤토나이트|카올린|락트산|마데카소사이드,탄력|보습,spring,바이옴세럼,37,ml,75500
P0287,C002,불리 트러블세럼,불리,라놀린|레티놀|나이아신아마이드,미백|탄력,spring,워터세럼,56,ml,91000
P0288,C002,아누아 리페어세럼,아누아,비타민C|아데노신|히알루론산,탄력|보습,fall,크림세럼,36,ml,44500
P0289,C002,조선미녀 리제너레이팅세럼,조선미녀,엘라스틴|젖산|아줄렌|오트밀,미백,fall,세럼,53,ml,40000
P0290,C002,마녀공장 수분세럼,마녀공장,히알루론산|소듐PCA|레조르시놀|살리실산,트러블|보습,winter,에센스,45,ml,28500
P0291,C002,아누아 안티에이징세럼,아누아,만델산|베타글루칸,탄력|보습,all,앰플형,76,ml,50000
P0292,C002,에스트라 레스큐세럼,에스트라,세라마이드|알부틴|AHA,트러블|보습,all,젤세럼,74,ml,89000
P0293,C002,설화수 미백세럼,설화수,아세틸헥사펩타이드|시어버터|황|TXA,탄력,all,오일세럼,72,ml,68000
P0294,C002,키엘 미백세럼,키엘,마데카소사이드|EGF,각질|보습,all,바이옴세럼,44,ml,57000
P0295,C002,티르티르 부스팅세럼,티르티르,트레할로스|글리콜산|소듐PCA,진정|보습,all,워터세럼,50,ml,62000
P0296,C002,티르티르 레스큐세럼,티르티르,어성초|아데노신|티트리,트러블|보습,spring,크림세럼,48,ml,44500
P0297,C002,SK-II 트러블세럼,SK-II,트레할로스|피토스핑고신|레티놀,미백|탄력,spring,세럼,41,ml,45500
P0298,C002,라메르 수분세럼,라메르,레티놀|코직산,탄력|보습,fall,에센스,67,ml,18500
P0299,C002,클라란스 리제너레이팅세럼,클라란스,알란토인|녹차추출물|코엔자임Q10|나이아신아마이드,각질,fall,앰플형,80,ml,55500
P0300,C002,마녀공장 딥세럼,마녀공장,아데노신|베타글루칸|스쿠알란,탄력,winter,젤세럼,70,ml,82500
P0301,C002,아누아 토탈세럼,아누아,폴리글루타민산|PHA,미백,all,오일세럼,55,ml,58000
P0302,C002,라운드랩 바이탈세럼,라운드랩,글루타치온|카올린|오트밀|세라마이드,탄력,all,바이옴세럼,39,ml,73000
P0303,C002,불리 프리미엄세럼,불리,루이아이소류신|시카,탄력,all,워터세럼,76,ml,30500
P0304,C002,코스알엑스 리페어세럼,코스알엑스,감초추출물|녹차추출물|알부틴|코엔자임Q10,미백,all,크림세럼,78,ml,58000
P0305,C002,SK-II 토탈세럼,SK-II,젖산|어성초,탄력,all,세럼,59,ml,37500
P0306,C002,토리든 리페어세럼,토리든,비타민C|아젤라산|페룰산|피토스핑고신,트러블|미백,spring,에센스,68,ml,58000
P0307,C002,에스티로더 글로우세럼,에스티로더,페룰산|아연|코직산|카올린,각질,spring,앰플형,31,ml,37500
P0308,C002,피지오겔 글로우세럼,피지오겔,트라넥삼산|지방산|벤토나이트,탄력|보습,fall,젤세럼,76,ml,41500
P0309,C002,달바 부스팅세럼,달바,아연|병풀추출물|EGCG|살리실산,트러블|미백,fall,오일세럼,47,ml,85500
P0310,C002,아이소이 트러블세럼,아이소이,페룰산|녹차추출물|알란토인,미백,winter,바이옴세럼,68,ml,62500
P0311,C002,오리진스 글로우세럼,오리진스,어성초|알파알부틴|EGCG,탄력|보습,all,워터세럼,37,ml,41000
P0312,C002,설화수 딥세럼,설화수,레티놀|글리콜산|스핑고신,탄력|보습,all,크림세럼,48,ml,53500
P0313,C002,닥터자르트 리제너레이팅세럼,닥터자르트,카올린|마그놀리아추출물,각질|보습,all,세럼,77,ml,90500
P0314,C002,닥터지 토탈세럼,닥터지,글루타치온|어성초,탄력,all,에센스,49,ml,73500
P0315,C002,오레아 프리미엄세럼,오레아,살리실산|마데카소사이드|아데노신,각질,all,앰플형,45,ml,72500
P0316,C002,오리진스 진정세럼,오리진스,코엔자임Q10|폴리글루타민산|콜레스테롤|라놀린,미백|탄력,spring,젤세럼,80,ml,75000
P0317,C002,넘버즈인 레스큐세럼,넘버즈인,효소|오트밀,각질|보습,spring,오일세럼,54,ml,32500
P0318,C002,달바 안티에이징세럼,달바,센텔라|알로에베라,트러블|미백,fall,바이옴세럼,69,ml,76500
P0319,C002,설화수 수분세럼,설화수,레조르시놀|알란토인|리이오일,트러블|보습,fall,워터세럼,51,ml,27000
P0320,C002,SK-II 탄력세럼,SK-II,아세틸헥사펩타이드|아스코르빈산|녹차추출물|지방산,보습|탄력,winter,크림세럼,40,ml,74000
P0321,C002,인키스트 진정세럼,인키스트,BHA|세라마이드|글루타치온,진정|보습,all,세럼,36,ml,94000
P0322,C002,티르티르 진정세럼,티르티르,세라마이드|벤토나이트,각질|보습,all,에센스,56,ml,84500
P0323,C002,조선미녀 딥세럼,조선미녀,알로에베라|글루타치온,미백|탄력,all,앰플형,63,ml,89000
P0324,C002,에스티로더 미백세럼,에스티로더,글루코노락톤|지방산,탄력,all,젤세럼,37,ml,22500
P0325,C002,넘버즈인 탄력세럼,넘버즈인,아르지렐린|아세틸헥사펩타이드|효소|피토스핑고신,각질|보습,all,오일세럼,58,ml,89000
P0326,C002,이니스프리 리제너레이팅세럼,이니스프리,글리콜산|루이아이소류신|알로에베라|폴리글루타민산,보습|탄력,spring,바이옴세럼,57,ml,29500
P0327,C002,에스트라 미백세럼,에스트라,폴리글루타민산|비타민C|티트리,진정|보습,spring,워터세럼,42,ml,64000
P0328,C002,아이소이 리페어세럼,아이소이,펩타이드|아르지렐린|어성초,트러블|미백,fall,크림세럼,73,ml,85500
P0329,C002,토리든 멀티세럼,토리든,엘라스틴|알파알부틴|글루타치온|황,미백|탄력,fall,세럼,54,ml,26000
P0330,C002,이니스프리 진정세럼,이니스프리,어성초|소듐PCA|지방산|아연,보습|탄력,winter,에센스,77,ml,36500
P0331,C002,인키스트 바이탈세럼,인키스트,효소|페룰산,미백|탄력,all,앰플형,71,ml,49000
P0332,C002,이니스프리 딥세럼,이니스프리,스핑고신|락트산,진정|보습,all,젤세럼,74,ml,64000
P0333,C002,SK-II 앰플세럼,SK-II,엘라스틴|지방산|코엔자임Q10,각질|보습,all,오일세럼,48,ml,39500
P0334,C002,닥터자르트 부스팅세럼,닥터자르트,마그놀리아추출물|아데노신|알파알부틴,진정|보습,all,바이옴세럼,50,ml,66500
P0335,C002,라메르 바이옴세럼,라메르,감초추출물|나이아신아마이드|카렌듈라,트러블|미백,all,워터세럼,50,ml,53500
P0336,C002,오리진스 리페어세럼,오리진스,알부틴|스테아린산,탄력,spring,크림세럼,73,ml,51500
P0337,C002,티르티르 인텐시브세럼,티르티르,PHA|캐모마일,각질,spring,세럼,80,ml,93500
P0338,C002,랑콤 탄력세럼,랑콤,비타민C|아스코르빈산|루이아이소류신|판테놀,미백|탄력,fall,에센스,44,ml,38000
P0339,C002,티르티르 미백세럼,티르티르,지방산|루이아이소류신|마데카소사이드,트러블|미백,fall,앰플형,32,ml,63500
P0340,C002,토리든 앰플세럼,토리든,캐모마일|알로에베라,탄력|보습,winter,젤세럼,71,ml,32000
